,GPS_seconds,satellite_number,variometric_derived_TEC,variometric_derived_TEC_filtered,absolute_derived_TEC,absolute_derived_TEC_filtered,latitude_piercing_point,longitude_piercing_point,satellite_azimuth,satellite_elevation_angle,distance_to_piercing_point,time
0,1326268110.0,1,0.0788048,0.0764417,-0.842415,0.228178,-44.4914,168.8957,221.13,18.27,2998.93,1642261710.0
1,1326268140.0,1,0.00661036,0.0464085,-0.541743,0.419434,-44.4456,168.924,221.26,18.42,2993.6,1642261740.0
2,1326268170.0,1,-0.032526,0.00227367,-0.326987,0.567703,-44.4003,168.9519,221.4,18.57,2988.34,1642261770.0
3,1326268200.0,1,-0.0574373,0.0231686,-0.0829866,0.786423,-44.3554,168.9792,221.53,18.71,2983.13,1642261800.0
4,1326268230.0,1,0.0979422,0.211327,0.41342,1.17687,-44.3108,169.0062,221.67,18.86,2977.96,1642261830.0
5,1326268260.0,1,0.370352,0.484018,0.820401,1.51456,-44.2667,169.0326,221.81,19.0,2972.86,1642261860.0
6,1326268290.0,1,0.438833,0.588781,0.845125,1.51174,-44.2229,169.0587,221.95,19.15,2967.8,1642261890.0
7,1326268320.0,1,0.233105,0.414148,0.644766,1.23031,-44.1794,169.0843,222.09,19.29,2962.78,1642261920.0
8,1326268350.0,1,-0.0554951,0.122812,0.452501,0.952136,-44.1364,169.1095,222.23,19.44,2957.83,1642261950.0
9,1326268380.0,1,-0.289683,-0.072707,0.314507,0.826301,-44.0936,169.1342,222.37,19.58,2952.92,1642261980.0
10,1326268410.0,1,-0.360156,-0.129739,0.407964,0.788872,-44.0513,169.1586,222.51,19.72,2948.06,1642262010.0
11,1326268440.0,1,-0.370244,-0.13542,0.354053,0.737148,-44.0093,169.1825,222.66,19.87,2943.25,1642262040.0
12,1326268470.0,1,-0.409833,-0.144525,0.355957,0.670844,-43.9676,169.206,222.8,20.01,2938.48,1642262070.0
13,1326268500.0,1,-0.42359,-0.153051,0.32586,0.601048,-43.9263,169.2292,222.95,20.15,2933.76,1642262100.0
14,1326268530.0,1,-0.470766,-0.191066,0.236944,0.460934,-43.8853,169.2519,223.1,20.29,2929.09,1642262130.0
15,1326268560.0,1,-0.580293,-0.289622,0.0613941,0.259666,-43.8446,169.2743,223.25,20.43,2924.45,1642262160.0
16,1326268590.0,1,-0.667134,-0.365767,0.000393854,0.156588,-43.8042,169.2962,223.4,20.57,2919.87,1642262190.0
17,1326268620.0,1,-0.599526,-0.295285,0.119127,0.243917,-43.7642,169.3178,223.55,20.7,2915.33,1642262220.0
18,1326268650.0,1,-0.388401,-0.0822107,0.333775,0.424847,-43.7245,169.339,223.7,20.84,2910.84,1642262250.0
19,1326268680.0,1,-0.156262,0.151914,0.485522,0.554791,-43.6851,169.3599,223.86,20.98,2906.38,1642262280.0
20,1326268710.0,1,-0.0302619,0.287022,0.479546,0.539445,-43.646,169.3804,224.01,21.12,2901.97,1642262310.0
21,1326268740.0,1,-0.0383686,0.263696,0.358029,0.357006,-43.6072,169.4005,224.17,21.25,2897.61,1642262340.0
22,1326268770.0,1,-0.171238,0.131367,0.100147,0.130442,-43.5688,169.4203,224.33,21.39,2893.29,1642262370.0
23,1326268800.0,1,-0.274053,0.032283,0.0370769,0.0216456,-43.5306,169.4397,224.48,21.52,2889.0,1642262400.0
24,1326268830.0,1,-0.266813,0.0233083,-0.00200782,-0.0168848,-43.4927,169.4587,224.64,21.65,2884.76,1642262430.0
25,1326268860.0,1,-0.28197,-0.00438858,-0.107935,-0.153532,-43.4551,169.4775,224.81,21.79,2880.56,1642262460.0
26,1326268890.0,1,-0.413782,-0.135084,-0.377535,-0.387634,-43.4178,169.4959,224.97,21.92,2876.39,1642262490.0
27,1326268920.0,1,-0.576075,-0.312441,-0.541642,-0.607221,-43.3807,169.514,225.13,22.05,2872.26,1642262520.0
28,1326268950.0,1,-0.707692,-0.46506,-0.74509,-0.780871,-43.344,169.5317,225.3,22.18,2868.18,1642262550.0
29,1326268980.0,1,-0.801188,-0.565605,-0.827718,-0.884929,-43.3075,169.5491,225.46,22.31,2864.14,1642262580.0
30,1326269010.0,1,-0.801189,-0.58217,-0.838368,-0.879633,-43.2712,169.5662,225.63,22.44,2860.12,1642262610.0
31,1326269040.0,1,-0.746449,-0.538044,-0.805883,-0.851394,-43.2353,169.583,225.79,22.57,2856.15,1642262640.0
32,1326269070.0,1,-0.694231,-0.524026,-0.814113,-0.895402,-43.1996,169.5994,225.96,22.7,2852.22,1642262670.0
33,1326269100.0,1,-0.71851,-0.544242,-0.927907,-0.925311,-43.1642,169.6156,226.13,22.82,2848.32,1642262700.0
34,1326269130.0,1,-0.678164,-0.520791,-0.800119,-0.871886,-43.129,169.6314,226.31,22.95,2844.46,1642262730.0
35,1326269160.0,1,-0.569997,-0.462942,-0.769608,-0.822995,-43.0941,169.647,226.48,23.08,2840.63,1642262760.0
36,1326269190.0,1,-0.533069,-0.411808,-0.777235,-0.774103,-43.0594,169.6622,226.65,23.2,2836.84,1642262790.0
37,1326269220.0,1,-0.394182,-0.299878,-0.535865,-0.59562,-43.025,169.6771,226.83,23.32,2833.08,1642262820.0
38,1326269250.0,1,-0.126303,-0.0742643,-0.277366,-0.311244,-42.9908,169.6918,227.0,23.45,2829.36,1642262850.0
39,1326269280.0,1,0.102749,0.166365,-0.105611,-0.0952158,-42.9569,169.7062,227.18,23.57,2825.67,1642262880.0
40,1326269310.0,1,0.269416,0.295655,0.0345237,-0.027538,-42.9232,169.7202,227.36,23.69,2822.02,1642262910.0
41,1326269340.0,1,0.317514,0.322333,-0.0238413,-0.011488,-42.8897,169.734,227.54,23.81,2818.4,1642262940.0
42,1326269370.0,1,0.365952,0.367751,0.12441,0.0989851,-42.8565,169.7475,227.72,23.93,2814.81,1642262970.0
43,1326269400.0,1,0.539605,0.508796,0.323389,0.311224,-42.8235,169.7608,227.9,24.05,2811.25,1642263000.0
44,1326269430.0,1,0.712608,0.672129,0.477205,0.470033,-42.7907,169.7737,228.08,24.17,2807.73,1642263030.0
45,1326269460.0,1,0.779099,0.721546,0.468962,0.456844,-42.7581,169.7864,228.27,24.29,2804.24,1642263060.0
46,1326269490.0,1,0.699035,0.627445,0.33476,0.330535,-42.7258,169.7988,228.45,24.4,2800.78,1642263090.0
47,1326269520.0,1,0.578429,0.490122,0.251695,0.233108,-42.6936,169.811,228.64,24.52,2797.34,1642263120.0
48,1326269550.0,1,0.506023,0.410049,0.21986,0.222963,-42.6617,169.8229,228.82,24.63,2793.95,1642263150.0
49,1326269580.0,1,0.498798,0.389185,0.271342,0.244117,-42.63,169.8345,229.01,24.75,2790.58,1642263180.0
50,1326269610.0,1,0.49155,0.369532,0.243227,0.235656,-42.5985,169.8458,229.2,24.86,2787.24,1642263210.0
51,1326269640.0,1,0.445249,0.322139,0.220595,0.200455,-42.5673,169.8569,229.39,24.97,2783.95,1642263240.0
52,1326269670.0,1,0.39429,0.259841,0.186522,0.161139,-42.5362,169.8678,229.59,25.08,2780.66,1642263270.0
53,1326269700.0,1,0.349748,0.209137,0.180081,0.147866,-42.5053,169.8784,229.78,25.19,2777.41,1642263300.0
54,1326269730.0,1,0.354676,0.213753,0.248341,0.217614,-42.4746,169.8887,229.97,25.3,2774.19,1642263330.0
55,1326269760.0,1,0.441171,0.299508,0.407366,0.364536,-42.4441,169.8988,230.17,25.41,2771.0,1642263360.0
56,1326269790.0,1,0.548484,0.403488,0.519217,0.468371,-42.4138,169.9087,230.36,25.52,2767.84,1642263390.0
57,1326269820.0,1,0.573073,0.427178,0.514952,0.452061,-42.3837,169.9183,230.56,25.63,2764.7,1642263420.0
58,1326269850.0,1,0.502808,0.370016,0.437625,0.390921,-42.3538,169.9277,230.76,25.73,2761.6,1642263450.0
59,1326269880.0,1,0.456133,0.317863,0.481284,0.381196,-42.324,169.9368,230.96,25.84,2758.51,1642263480.0
60,1326269910.0,1,0.448122,0.318811,0.481977,0.42325,-42.2945,169.9457,231.16,25.94,2755.47,1642263510.0
61,1326269940.0,1,0.463478,0.345721,0.572746,0.462342,-42.2651,169.9544,231.36,26.04,2752.44,1642263540.0
62,1326269970.0,1,0.450439,0.337741,0.51663,0.431157,-42.2359,169.9628,231.57,26.14,2749.44,1642263570.0
63,1326270000.0,1,0.335392,0.234932,0.402665,0.277487,-42.2069,169.971,231.77,26.24,2746.47,1642263600.0
64,1326270030.0,1,0.116427,0.0264038,0.138883,0.0318884,-42.178,169.979,231.98,26.34,2743.51,1642263630.0
65,1326270060.0,1,-0.148032,-0.22007,-0.067686,-0.2014,-42.1494,169.9867,232.18,26.44,2740.6,1642263660.0
66,1326270090.0,1,-0.358171,-0.423381,-0.225017,-0.364427,-42.1208,169.9942,232.39,26.54,2737.7,1642263690.0
67,1326270120.0,1,-0.537108,-0.57776,-0.370087,-0.502645,-42.0925,170.0015,232.6,26.64,2734.83,1642263720.0
68,1326270150.0,1,-0.705166,-0.735648,-0.506878,-0.675299,-42.0643,170.0086,232.81,26.73,2731.98,1642263750.0
69,1326270180.0,1,-0.907949,-0.920973,-0.724371,-0.871418,-42.0363,170.0154,233.02,26.83,2729.17,1642263780.0
70,1326270210.0,1,-1.12921,-1.11231,-0.899554,-1.05882,-42.0084,170.022,233.23,26.92,2726.37,1642263810.0
71,1326270240.0,1,-1.31235,-1.29321,-1.04342,-1.23641,-41.9807,170.0285,233.44,27.02,2723.59,1642263840.0
72,1326270270.0,1,-1.50362,-1.45103,-1.23795,-1.38023,-41.9532,170.0346,233.66,27.11,2720.85,1642263870.0
73,1326270300.0,1,-1.61934,-1.54498,-1.23315,-1.43259,-41.9258,170.0406,233.87,27.2,2718.13,1642263900.0
74,1326270330.0,1,-1.62555,-1.54207,-1.21201,-1.38438,-41.8985,170.0464,234.09,27.29,2715.42,1642263930.0
75,1326270360.0,1,-1.58595,-1.46332,-1.11753,-1.28612,-41.8714,170.052,234.3,27.38,2712.74,1642263960.0
76,1326270390.0,1,-1.4805,-1.34568,-0.96772,-1.16171,-41.8445,170.0573,234.52,27.46,2710.09,1642263990.0
77,1326270420.0,1,-1.33069,-1.17228,-0.788579,-0.953711,-41.8177,170.0624,234.74,27.55,2707.46,1642264020.0
78,1326270450.0,1,-1.06457,-0.874475,-0.409115,-0.581561,-41.791,170.0674,234.96,27.63,2704.84,1642264050.0
79,1326270480.0,1,-0.619643,-0.413064,0.124664,-0.0471281,-41.7645,170.0721,235.18,27.72,2702.26,1642264080.0
80,1326270510.0,1,-0.0618569,0.169389,0.725746,0.56611,-41.7381,170.0766,235.4,27.8,2699.69,1642264110.0
81,1326270540.0,1,0.523793,0.783288,1.31212,1.16277,-41.7118,170.0809,235.63,27.88,2697.15,1642264140.0
82,1326270570.0,1,1.04483,1.32788,1.78077,1.63729,-41.6857,170.085,235.85,27.96,2694.63,1642264170.0
83,1326270600.0,1,1.40434,1.70468,2.04067,1.89828,-41.6597,170.089,236.07,28.04,2692.12,1642264200.0
84,1326270630.0,1,1.54325,1.87585,2.06482,1.96144,-41.6339,170.0927,236.3,28.12,2689.65,1642264230.0
85,1326270660.0,1,1.5465,1.89929,2.05018,1.92738,-41.6081,170.0962,236.53,28.2,2687.19,1642264260.0
86,1326270690.0,1,1.48324,1.85447,1.93875,1.85471,-41.5825,170.0995,236.75,28.28,2684.75,1642264290.0
87,1326270720.0,1,1.36557,1.7674,1.81149,1.73643,-41.557,170.1026,236.98,28.35,2682.33,1642264320.0
88,1326270750.0,1,1.21863,1.633,1.63838,1.56918,-41.5317,170.1056,237.21,28.43,2679.94,1642264350.0
89,1326270780.0,1,1.01554,1.45647,1.3954,1.36718,-41.5064,170.1083,237.44,28.5,2677.56,1642264380.0
90,1326270810.0,1,0.788373,1.24945,1.17151,1.14016,-41.4813,170.1108,237.67,28.57,2675.21,1642264410.0
91,1326270840.0,1,0.561286,1.03168,0.9267,0.917849,-41.4563,170.1132,237.91,28.64,2672.87,1642264440.0
92,1326270870.0,1,0.339569,0.839588,0.709931,0.742875,-41.4314,170.1154,238.14,28.71,2670.55,1642264470.0
93,1326270900.0,1,0.171628,0.680596,0.570174,0.587278,-41.4066,170.1173,238.37,28.78,2668.26,1642264500.0
94,1326270930.0,1,-0.0203439,0.500521,0.3024,0.370927,-41.382,170.1191,238.61,28.85,2665.98,1642264530.0
95,1326270960.0,1,-0.280083,0.258016,0.0245785,0.0915456,-41.3574,170.1207,238.84,28.91,2663.72,1642264560.0
96,1326270990.0,1,-0.566194,-0.0162939,-0.297323,-0.187136,-41.333,170.1221,239.08,28.98,2661.48,1642264590.0
97,1326271020.0,1,-0.835664,-0.281779,-0.544336,-0.447412,-41.3086,170.1233,239.32,29.04,2659.26,1642264620.0
98,1326271050.0,1,-1.09265,-0.531514,-0.842493,-0.693386,-41.2844,170.1244,239.56,29.1,2657.06,1642264650.0
99,1326271080.0,1,-1.32769,-0.753021,-1.04783,-0.896597,-41.2602,170.1252,239.8,29.16,2654.87,1642264680.0
100,1326271110.0,1,-1.49565,-0.930236,-1.21437,-1.05329,-41.2362,170.1259,240.04,29.22,2652.71,1642264710.0
101,1326271140.0,1,-1.65374,-1.08008,-1.40016,-1.20028,-41.2123,170.1264,240.28,29.28,2650.56,1642264740.0
102,1326271170.0,1,-1.79594,-1.22466,-1.53623,-1.34489,-41.1884,170.1266,240.52,29.34,2648.43,1642264770.0
103,1326271200.0,1,-1.9159,-1.35228,-1.6786,-1.45719,-41.1647,170.1268,240.76,29.4,2646.32,1642264800.0
104,1326271230.0,1,-2.00044,-1.43784,-1.74532,-1.51734,-41.141,170.1267,241.0,29.45,2644.23,1642264830.0
105,1326271260.0,1,-2.01625,-1.46796,-1.75142,-1.51816,-41.1174,170.1265,241.25,29.51,2642.14,1642264860.0
106,1326271290.0,1,-1.97542,-1.43293,-1.70492,-1.44686,-41.094,170.126,241.49,29.56,2640.09,1642264890.0
107,1326271320.0,1,-1.85179,-1.3261,-1.54587,-1.30301,-41.0706,170.1254,241.74,29.61,2638.05,1642264920.0
108,1326271350.0,1,-1.67472,-1.16373,-1.39229,-1.11992,-41.0473,170.1246,241.98,29.66,2636.03,1642264950.0
109,1326271380.0,1,-1.47485,-0.97868,-1.18823,-0.93006,-41.0241,170.1237,242.23,29.71,2634.02,1642264980.0
110,1326271410.0,1,-1.24479,-0.775266,-0.973695,-0.709392,-41.0009,170.1226,242.48,29.76,2632.02,1642265010.0
111,1326271440.0,1,-0.973411,-0.51871,-0.686733,-0.412815,-40.9779,170.1212,242.73,29.8,2630.05,1642265040.0
112,1326271470.0,1,-0.632411,-0.202692,-0.333371,-0.0731923,-40.9549,170.1198,242.98,29.85,2628.08,1642265070.0
113,1326271500.0,1,-0.283476,0.114711,-0.029639,0.226574,-40.932,170.1181,243.23,29.89,2626.14,1642265100.0
114,1326271530.0,1,0.00999779,0.386656,0.213435,0.475878,-40.9092,170.1163,243.48,29.93,2624.21,1642265130.0
115,1326271560.0,1,0.273848,0.624644,0.458823,0.707709,-40.8864,170.1142,243.73,29.97,2622.3,1642265160.0
116,1326271590.0,1,0.515402,0.82599,0.657496,0.883607,-40.8637,170.1121,243.98,30.01,2620.4,1642265190.0
117,1326271620.0,1,0.645957,0.93369,0.68243,0.92858,-40.8411,170.1097,244.23,30.05,2618.52,1642265220.0
118,1326271650.0,1,0.647959,0.904069,0.625598,0.830065,-40.8186,170.1072,244.48,30.09,2616.66,1642265250.0
119,1326271680.0,1,0.542929,0.759336,0.436976,0.644524,-40.7961,170.1045,244.74,30.13,2614.8,1642265280.0
120,1326271710.0,1,0.379183,0.567207,0.26454,0.451298,-40.7737,170.1016,244.99,30.16,2612.97,1642265310.0
121,1326271740.0,1,0.229171,0.385989,0.105268,0.287894,-40.7514,170.0985,245.25,30.19,2611.16,1642265340.0
122,1326271770.0,1,0.102576,0.218315,-0.0188612,0.12143,-40.7291,170.0953,245.5,30.23,2609.35,1642265370.0
123,1326271800.0,1,-0.0534443,0.0321743,-0.235868,-0.0793274,-40.7069,170.0919,245.76,30.26,2607.56,1642265400.0
124,1326271830.0,1,-0.231196,-0.1739,-0.400771,-0.285445,-40.6848,170.0884,246.01,30.29,2605.79,1642265430.0
125,1326271860.0,1,-0.371774,-0.358054,-0.541588,-0.442311,-40.6627,170.0846,246.27,30.31,2604.03,1642265460.0
126,1326271890.0,1,-0.462049,-0.473434,-0.604336,-0.511525,-40.6406,170.0807,246.53,30.34,2602.28,1642265490.0
127,1326271920.0,1,-0.460285,-0.500824,-0.55903,-0.492901,-40.6186,170.0766,246.78,30.37,2600.54,1642265520.0
128,1326271950.0,1,-0.374947,-0.455055,-0.452683,-0.415854,-40.5967,170.0724,247.04,30.39,2598.82,1642265550.0
129,1326271980.0,1,-0.249713,-0.351712,-0.325309,-0.282561,-40.5748,170.068,247.3,30.41,2597.12,1642265580.0
130,1326272010.0,1,-0.0502536,-0.178523,-0.0689191,-0.066607,-40.553,170.0634,247.56,30.44,2595.43,1642265610.0
131,1326272040.0,1,0.235062,0.0724037,0.232477,0.222154,-40.5312,170.0587,247.82,30.46,2593.75,1642265640.0
132,1326272070.0,1,0.549774,0.369765,0.550872,0.531383,-40.5095,170.0538,248.08,30.48,2592.09,1642265670.0
133,1326272100.0,1,0.860363,0.656949,0.846256,0.799349,-40.4878,170.0487,248.34,30.49,2590.44,1642265700.0
134,1326272130.0,1,1.10433,0.876733,1.03263,0.972962,-40.4661,170.0434,248.6,30.51,2588.8,1642265730.0
135,1326272160.0,1,1.24128,0.996044,1.11697,1.03984,-40.4445,170.038,248.86,30.52,2587.18,1642265760.0
136,1326272190.0,1,1.278,1.01986,1.1053,1.02244,-40.423,170.0324,249.12,30.54,2585.57,1642265790.0
137,1326272220.0,1,1.24135,0.965105,1.0446,0.931678,-40.4015,170.0267,249.39,30.55,2583.97,1642265820.0
138,1326272250.0,1,1.13842,0.846532,0.902881,0.786137,-40.38,170.0208,249.65,30.56,2582.39,1642265850.0
139,1326272280.0,1,0.988653,0.696246,0.750135,0.63152,-40.3585,170.0147,249.91,30.57,2580.81,1642265880.0
140,1326272310.0,1,0.851782,0.544153,0.636368,0.481793,-40.3371,170.0084,250.17,30.58,2579.26,1642265910.0
141,1326272340.0,1,0.705898,0.39133,0.467583,0.325584,-40.3157,170.002,250.44,30.59,2577.71,1642265940.0
142,1326272370.0,1,0.559691,0.248333,0.355787,0.19583,-40.2944,169.9954,250.7,30.59,2576.18,1642265970.0
143,1326272400.0,1,0.465305,0.149339,0.292985,0.127373,-40.273,169.9887,250.96,30.6,2574.65,1642266000.0
144,1326272430.0,1,0.415927,0.0981838,0.272185,0.0926768,-40.2517,169.9818,251.23,30.6,2573.14,1642266030.0
145,1326272460.0,1,0.373337,0.062192,0.225397,0.0546422,-40.2305,169.9747,251.49,30.6,2571.65,1642266060.0
146,1326272490.0,1,0.321688,0.0165604,0.188631,0.000794857,-40.2092,169.9675,251.76,30.6,2570.16,1642266090.0
147,1326272520.0,1,0.247087,-0.0549939,0.096899,-0.0898696,-40.188,169.9601,252.02,30.6,2568.68,1642266120.0
148,1326272550.0,1,0.126415,-0.164683,-0.0307863,-0.220445,-40.1668,169.9525,252.28,30.6,2567.22,1642266150.0
149,1326272580.0,1,-0.0138589,-0.293671,-0.159411,-0.349104,-40.1456,169.9448,252.55,30.6,2565.77,1642266180.0
150,1326272610.0,1,-0.144453,-0.410635,-0.265959,-0.455595,-40.1245,169.9368,252.81,30.59,2564.34,1642266210.0
151,1326272640.0,1,-0.262019,-0.520093,-0.368414,-0.570187,-40.1033,169.9288,253.08,30.59,2562.9,1642266240.0
152,1326272670.0,1,-0.409602,-0.645149,-0.533759,-0.708009,-40.0822,169.9205,253.34,30.58,2561.49,1642266270.0
153,1326272700.0,1,-0.559199,-0.77946,-0.637974,-0.840296,-40.0611,169.9121,253.61,30.57,2560.09,1642266300.0
154,1326272730.0,1,-0.679088,-0.88809,-0.743042,-0.926609,-40.04,169.9036,253.88,30.56,2558.69,1642266330.0
155,1326272760.0,1,-0.76153,-0.939521,-0.77194,-0.945032,-40.0189,169.8949,254.14,30.55,2557.31,1642266360.0
156,1326272790.0,1,-0.763667,-0.930301,-0.715647,-0.910209,-39.9978,169.886,254.41,30.53,2555.93,1642266390.0
157,1326272820.0,1,-0.738431,-0.882961,-0.689141,-0.85228,-39.9768,169.8769,254.67,30.52,2554.58,1642266420.0
158,1326272850.0,1,-0.697827,-0.813613,-0.601399,-0.773268,-39.9557,169.8677,254.94,30.51,2553.23,1642266450.0
159,1326272880.0,1,-0.610888,-0.711683,-0.481396,-0.649639,-39.9347,169.8583,255.2,30.49,2551.89,1642266480.0
160,1326272910.0,1,-0.482478,-0.557125,-0.310108,-0.465087,-39.9136,169.8487,255.47,30.47,2550.56,1642266510.0
161,1326272940.0,1,-0.303136,-0.349605,-0.0885097,-0.236095,-39.8925,169.839,255.74,30.45,2549.24,1642266540.0
162,1326272970.0,1,-0.093573,-0.122208,0.142426,-0.0120953,-39.8715,169.8291,256.0,30.43,2547.94,1642266570.0
163,1326273000.0,1,0.0829583,0.0817651,0.298724,0.170625,-39.8504,169.8191,256.27,30.41,2546.63,1642266600.0
164,1326273030.0,1,0.218311,0.245153,0.447413,0.313649,-39.8294,169.8089,256.53,30.39,2545.35,1642266630.0
165,1326273060.0,1,0.323804,0.371195,0.54252,0.421235,-39.8083,169.7985,256.8,30.36,2544.07,1642266660.0
166,1326273090.0,1,0.389625,0.463229,0.612073,0.496511,-39.7873,169.7879,257.07,30.34,2542.81,1642266690.0
167,1326273120.0,1,0.431754,0.53314,0.660099,0.560755,-39.7662,169.7772,257.33,30.31,2541.55,1642266720.0
168,1326273150.0,1,0.467886,0.591336,0.716628,0.612805,-39.7451,169.7663,257.6,30.28,2540.3,1642266750.0
169,1326273180.0,1,0.468026,0.618304,0.691688,0.614042,-39.724,169.7553,257.86,30.25,2539.06,1642266780.0
170,1326273210.0,1,0.421505,0.593873,0.653308,0.562924,-39.7029,169.7441,258.13,30.22,2537.84,1642266810.0
171,1326273240.0,1,0.342013,0.540349,0.561516,0.5062,-39.6818,169.7327,258.39,30.19,2536.62,1642266840.0
172,1326273270.0,1,0.257374,0.483569,0.512341,0.449151,-39.6606,169.7212,258.66,30.15,2535.4,1642266870.0
173,1326273300.0,1,0.174377,0.412708,0.422812,0.364712,-39.6395,169.7095,258.92,30.12,2534.21,1642266900.0
174,1326273330.0,1,0.0571659,0.328902,0.303957,0.281786,-39.6183,169.6976,259.19,30.08,2533.02,1642266930.0
175,1326273360.0,1,-0.0320343,0.260734,0.268804,0.228562,-39.5971,169.6855,259.45,30.05,2531.84,1642266960.0
176,1326273390.0,1,-0.112951,0.193842,0.165381,0.148615,-39.5759,169.6733,259.72,30.01,2530.67,1642266990.0
177,1326273420.0,1,-0.251141,0.0830759,0.0147147,0.00829262,-39.5547,169.661,259.98,29.97,2529.51,1642267020.0
178,1326273450.0,1,-0.405234,-0.0519153,-0.122167,-0.12001,-39.5334,169.6484,260.24,29.93,2528.35,1642267050.0
179,1326273480.0,1,-0.518871,-0.148462,-0.194238,-0.183957,-39.5121,169.6357,260.51,29.88,2527.21,1642267080.0
180,1326273510.0,1,-0.593137,-0.204273,-0.254474,-0.231083,-39.4908,169.6228,260.77,29.84,2526.08,1642267110.0
181,1326273540.0,1,-0.668762,-0.262171,-0.330848,-0.298842,-39.4694,169.6098,261.04,29.8,2524.94,1642267140.0
182,1326273570.0,1,-0.74284,-0.320387,-0.389337,-0.34609,-39.4481,169.5966,261.3,29.75,2523.83,1642267170.0
183,1326273600.0,1,-0.777542,-0.34004,-0.388918,-0.336586,-39.4266,169.5832,261.56,29.7,2522.72,1642267200.0
184,1326273630.0,1,-0.765448,-0.314719,-0.355568,-0.293852,-39.4052,169.5696,261.82,29.65,2521.62,1642267230.0
185,1326273660.0,1,-0.730365,-0.268016,-0.311267,-0.241359,-39.3837,169.5559,262.09,29.6,2520.53,1642267260.0
186,1326273690.0,1,-0.680873,-0.204838,-0.250993,-0.165759,-39.3622,169.542,262.35,29.55,2519.45,1642267290.0
187,1326273720.0,1,-0.599145,-0.114013,-0.144728,-0.0585248,-39.3406,169.528,262.61,29.5,2518.37,1642267320.0
188,1326273750.0,1,-0.487158,0.0023413,-0.0264545,0.0680805,-39.319,169.5138,262.87,29.45,2517.3,1642267350.0
189,1326273780.0,1,-0.373208,0.13085,0.0828441,0.200296,-39.2974,169.4994,263.13,29.39,2516.25,1642267380.0
190,1326273810.0,1,-0.250762,0.254167,0.216183,0.316778,-39.2757,169.4848,263.39,29.34,2515.2,1642267410.0
191,1326273840.0,1,-0.155599,0.351044,0.268575,0.395846,-39.2539,169.4701,263.65,29.28,2514.15,1642267440.0
192,1326273870.0,1,-0.105991,0.411754,0.309033,0.440137,-39.2322,169.4551,263.91,29.22,2513.13,1642267470.0
193,1326273900.0,1,-0.0685307,0.441935,0.335566,0.458361,-39.2103,169.4401,264.17,29.17,2512.09,1642267500.0
194,1326273930.0,1,-0.0723035,0.44063,0.291184,0.439259,-39.1884,169.4248,264.43,29.11,2511.07,1642267530.0
195,1326273960.0,1,-0.12289,0.391703,0.221892,0.361997,-39.1665,169.4094,264.69,29.04,2510.07,1642267560.0
196,1326273990.0,1,-0.222306,0.282055,0.0786971,0.221858,-39.1445,169.3938,264.95,28.98,2509.06,1642267590.0
197,1326274020.0,1,-0.375382,0.129206,-0.0993993,0.0582527,-39.1225,169.378,265.2,28.92,2508.08,1642267620.0
198,1326274050.0,1,-0.507575,-0.012226,-0.203395,-0.0595488,-39.1004,169.3621,265.46,28.85,2507.09,1642267650.0
199,1326274080.0,1,-0.584988,-0.0969362,-0.273293,-0.109991,-39.0782,169.346,265.72,28.79,2506.1,1642267680.0
200,1326274110.0,1,-0.620509,-0.142367,-0.295094,-0.149346,-39.056,169.3297,265.98,28.72,2505.14,1642267710.0
201,1326274140.0,1,-0.667578,-0.202054,-0.389804,-0.228416,-39.0337,169.3133,266.23,28.65,2504.17,1642267740.0
202,1326274170.0,1,-0.74328,-0.287373,-0.469431,-0.318694,-39.0113,169.2966,266.49,28.58,2503.21,1642267770.0
203,1326274200.0,1,-0.791374,-0.354142,-0.509984,-0.360352,-38.9889,169.2798,266.74,28.51,2502.27,1642267800.0
204,1326274230.0,1,-0.797642,-0.370314,-0.507475,-0.350205,-38.9664,169.2628,267.0,28.44,2501.32,1642267830.0
205,1326274260.0,1,-0.759722,-0.354583,-0.461919,-0.329176,-38.9438,169.2457,267.25,28.37,2500.38,1642267860.0
206,1326274290.0,1,-0.719466,-0.330449,-0.455332,-0.302135,-38.9212,169.2284,267.51,28.29,2499.46,1642267890.0
207,1326274320.0,1,-0.658914,-0.285677,-0.368734,-0.238967,-38.8985,169.2108,267.76,28.22,2498.54,1642267920.0
208,1326274350.0,1,-0.555824,-0.209405,-0.278146,-0.149023,-38.8757,169.1932,268.01,28.14,2497.63,1642267950.0
209,1326274380.0,1,-0.4612,-0.130953,-0.209593,-0.0826863,-38.8528,169.1753,268.26,28.07,2496.72,1642267980.0
210,1326274410.0,1,-0.389026,-0.0806597,-0.165102,-0.0497877,-38.8299,169.1573,268.52,27.99,2495.82,1642268010.0
211,1326274440.0,1,-0.313981,-0.0354191,-0.0907006,0.00682117,-38.8069,169.1391,268.77,27.91,2494.93,1642268040.0
212,1326274470.0,1,-0.215411,0.050911,0.00157761,0.122196,-38.7838,169.1207,269.02,27.83,2494.05,1642268070.0
213,1326274500.0,1,-0.0685742,0.165341,0.171698,0.234389,-38.7606,169.1021,269.27,27.75,2493.17,1642268100.0
214,1326274530.0,1,0.0238247,0.23191,0.154625,0.253297,-38.7373,169.0833,269.52,27.67,2492.3,1642268130.0
215,1326274560.0,1,0.00124268,0.195421,0.0953167,0.159142,-38.7139,169.0644,269.77,27.58,2491.43,1642268160.0
